trade_id,factor_id,coefficient,impact_value
11253,8,74484664398.0,1420913434.1000473
11254,8,74484664398.0,179995102914.74124
11255,8,74484664398.0,23501218709.98904
11256,8,74484664398.0,830131313.1595205
11257,8,74484664398.0,6703146429.31664
11258,8,74484664398.0,8550599107.079669
11259,8,74484664398.0,6852824806.108532
11260,8,74484664398.0,19286109365.48063
11261,8,74484664398.0,21986698850.125244
11262,8,74484664398.0,1898233199.38114
11263,8,74484664398.0,78338835208.46394
11264,8,74484664398.0,1473537096.1978912
11265,8,74484664398.0,16826734348.902203
11266,8,74484664398.0,134296889934.49391
11267,8,74484664398.0,1931008587.6161509
11268,8,74484664398.0,870952567.2957717
11269,8,74484664398.0,1148054722.336089
11270,8,74484664398.0,11600380751.182634
11271,8,74484664398.0,4664933711.624667
11272,8,74484664398.0,2498453065.4674907
11273,8,74484664398.0,66107216682.82065
11274,8,74484664398.0,4174018722.184612
11275,8,74484664398.0,26524645397.39442
11276,8,74484664398.0,105276471331.96184
12778,414,96755212516.4,50472140645.546906
12779,414,96755212516.4,6404961772.078617
12780,414,96755212516.4,102616967822.13957
12781,414,96755212516.4,5464511111295.204
12782,414,96755212516.4,237856696103.69543
12783,414,96755212516.4,65441894740.555664
12784,414,96755212516.4,480231913693.4329
12785,414,96755212516.4,971162898272.5068
12786,414,96755212516.4,24926330886.38344
12787,414,96755212516.4,3110996398384.2007
12788,414,96755212516.4,247506247154.25418
12789,414,96755212516.4,1699806290.4824743
12790,414,96755212516.4,79423813897.4944
12791,414,96755212516.4,1474725168.014815
12792,414,96755212516.4,3279739392.9134965
12793,414,96755212516.4,27316395188.620193
12794,414,96755212516.4,54404807696.83013
12795,414,96755212516.4,66120755096.15757
12796,414,96755212516.4,23601941159.769363
12797,414,96755212516.4,14484442565.519192
16857,414,83166705346.9,65123397127.41146
16858,414,83166705346.9,1537505250177.8918
16859,414,83166705346.9,996989986.6303009
16860,414,83166705346.9,3174480003.9534807
16861,414,83166705346.9,8387648448.376147
16862,414,83166705346.9,10513650368.505768
16863,414,83166705346.9,171091188492.86136
16864,414,83166705346.9,10757942034.977222
16865,414,83166705346.9,82693502389.7284
16866,414,83166705346.9,7019032541.889635
16867,414,83166705346.9,239909924775.76968
16868,414,83166705346.9,1205029516.088865
16869,414,83166705346.9,3732912648.134932
16870,414,83166705346.9,2408117873.820011
16871,414,83166705346.9,28915388311.825035
16872,414,83166705346.9,16523868669.679678
16873,414,83166705346.9,4018803019.820377
16874,414,83166705346.9,5355016649.645458
16875,414,83166705346.9,735432446624.8202
16876,414,83166705346.9,1689478919.9239967
16877,414,83166705346.9,110745925540.32423
16878,414,83166705346.9,12476352017.419281
16879,414,83166705346.9,225377899726.5066
16880,414,83166705346.9,2682070861.4889317
16881,414,83166705346.9,1096492826.5539355
16882,414,83166705346.9,2892229667.75409
16883,414,83166705346.9,1400446204.3398373
16884,414,83166705346.9,6140583674.931718
16885,414,83166705346.9,6358633298.820755
16886,414,83166705346.9,446764720553.84454
16887,414,83166705346.9,2773049038.9983406
16888,414,83166705346.9,16179745149.103315
16889,414,83166705346.9,3896802760.1219554
16890,414,83166705346.9,42017398199.595604
16891,414,83166705346.9,19632507512.63896
16892,414,83166705346.9,3390772867.18626
16893,414,83166705346.9,57286272437.81744
16894,414,83166705346.9,856823915.9719415
16895,414,83166705346.9,76383231094.74384
16896,414,83166705346.9,4605708879.194565
16897,414,83166705346.9,16201070403.144703
16898,414,83166705346.9,1765137772.0201485
16899,414,83166705346.9,184274659900.97195
16900,414,83166705346.9,1044966732.3805883
16901,414,83166705346.9,3488988454.8654866
16902,414,83166705346.9,1128901173.9690235
16903,414,83166705346.9,26591111734.214138
16904,414,83166705346.9,292110560299.69617
16905,414,83166705346.9,11172342953.751926
16906,414,83166705346.9,898822286.8556468
16907,414,83166705346.9,3340782279.5527496
16908,414,83166705346.9,12432646823.859812
16909,414,83166705346.9,5610617350.558196
16910,414,83166705346.9,4708934228.655696
16911,414,83166705346.9,85600780239.80896
16912,414,83166705346.9,16661463257.395424
16913,414,83166705346.9,18011825328.615726
16914,414,83166705346.9,52119515349.26941
16915,414,83166705346.9,92850923998.18005
16916,414,83166705346.9,5629600741.004967
16917,414,83166705346.9,1602104126.2836952
16918,414,83166705346.9,481738711294.7948
16919,414,83166705346.9,1165971647.0695326
16920,414,83166705346.9,2026464303.0251951
16921,414,83166705346.9,209066792166.26007
16922,414,83166705346.9,1438525851.7672057
16923,414,83166705346.9,670326388081.9929
16924,414,83166705346.9,2030487514.0612783
16925,414,83166705346.9,56839841852.4913
16926,414,83166705346.9,18265875225.729
16927,414,83166705346.9,59540806914.23995
16928,414,83166705346.9,40570275108.308784
16929,414,83166705346.9,165753889783.279
16930,414,83166705346.9,97859086281.41347
16931,414,83166705346.9,28932467361.149208
16932,414,83166705346.9,13327663956.618141
16933,414,83166705346.9,47542731030.00445
16934,414,83166705346.9,4433075814.546992
16935,414,83166705346.9,2054244649168.5
16936,414,83166705346.9,113141224414.28209
16937,414,83166705346.9,148279717889.59634
16938,414,83166705346.9,3983665170.9593844
16939,414,83166705346.9,3159374203.6337314
16940,414,83166705346.9,106049967165.11794
16941,414,83166705346.9,80573608570.42892
16942,414,83166705346.9,38748353575.52108
16943,414,83166705346.9,11636773341.135475
16944,414,83166705346.9,1019271699.6659311
16945,414,83166705346.9,213945637913.93597
16946,414,83166705346.9,54828617875.84891
17076,414,1547550960160.0,534737115492.07477
17076,412,58043900000.0,20056352557.657566
17077,414,1547550960160.0,351450501704.07574
17077,412,58043900000.0,13181832651.08899
17078,414,1547550960160.0,41068167424.186646
17078,412,58043900000.0,1540341264.6949556
17079,414,1547550960160.0,114402538713667.92
17079,412,58043900000.0,4290889080741.953
17080,414,1547550960160.0,30648777060.420105
17080,412,58043900000.0,1149541822.2824738
17081,414,1547550960160.0,109970663884.65274
17081,412,58043900000.0,4124663020.334044
17082,414,1547550960160.0,106979186647.79791
17082,412,58043900000.0,4012461865.051684
17083,414,1547550960160.0,96942835123.07779
17083,412,58043900000.0,3636029037.14308
17084,414,1547550960160.0,71815150083.8044
17084,412,58043900000.0,2693566478.4301276
17085,414,1547550960160.0,366192343717.7582
17085,412,58043900000.0,13734754025.367683
17086,414,1547550960160.0,881511467971.3109
17086,412,58043900000.0,33062797163.390293
17087,414,1547550960160.0,57538742066.643265
17087,412,58043900000.0,2158102108.829255
17088,414,1547550960160.0,3159103229060.232
17088,412,58043900000.0,118488293205.08519
17089,414,1547550960160.0,2576906379397.152
17089,412,58043900000.0,96651871276.42378
17090,414,1547550960160.0,57149471953.9203
17090,412,58043900000.0,2143501778.3215322
17091,414,1547550960160.0,168911563348.76385
17091,412,58043900000.0,6335355761.625877
17092,414,1547550960160.0,160983890949.2274
17092,412,58043900000.0,6038013033.7690325
17093,414,1547550960160.0,47827700703555.32
17093,412,58043900000.0,1793870669422.14
17094,414,1547550960160.0,585363288862.0419
17094,412,58043900000.0,21955185371.644653
17095,414,1547550960160.0,21318237276438.74
17095,412,58043900000.0,799581832524.5648
17096,414,1547550960160.0,430966705140.4661
17096,412,58043900000.0,16164242070.526985
17097,414,1547550960160.0,72989544064.6467
17097,412,58043900000.0,2737614402.239735
17098,414,1547550960160.0,32252271786.763023
17098,412,58043900000.0,1209684001.7275715
17099,414,1547550960160.0,99213717141.57356
17099,412,58043900000.0,3721202871.2762966
17100,414,1547550960160.0,47883895221.43212
17100,412,58043900000.0,1795978353.7958114
17101,414,1547550960160.0,496470417616720.1
17101,412,58043900000.0,18621085841414.727
17102,414,1547550960160.0,878763446414694.2
17102,412,58043900000.0,32959727285540.45
17103,414,1547550960160.0,992794103565.4896
17103,412,58043900000.0,37236668227.059265
17104,414,1547550960160.0,25586743690075.906
17104,412,58043900000.0,959680443685.5818
17105,414,1547550960160.0,47289003310718.445
17105,412,58043900000.0,1773665778982.3115
17106,414,1547550960160.0,236819041878.7649
17106,412,58043900000.0,8882357440.097265
17107,414,1547550960160.0,13325487693278.162
17107,412,58043900000.0,499798258688.61896
17108,414,1547550960160.0,37119686218.48899
17108,412,58043900000.0,1392245819.5978203
17109,414,1547550960160.0,478730003900.9246
17109,412,58043900000.0,17955697220.175526
17110,414,1547550960160.0,28565916409.755753
17110,412,58043900000.0,1071420094.1885589
17111,414,1547550960160.0,47343869327.592804
17111,412,58043900000.0,1775723635.3494608
17112,414,1547550960160.0,41798576750.18386
17112,412,58043900000.0,1567736682.9840353
17113,414,1547550960160.0,25399430857.154465
17113,412,58043900000.0,952654912.6221752
17114,414,1547550960160.0,395647031035.1744
17114,412,58043900000.0,14839509196.08375
17115,414,1547550960160.0,43774173497.16416
17115,412,58043900000.0,1641835270.3482883
17116,414,1547550960160.0,786968931337.971
17116,412,58043900000.0,29516795976.11788
17117,414,1547550960160.0,630695077570.3558
17117,412,58043900000.0,23655442021.244396
17118,414,1547550960160.0,931685980315705.2
17118,412,58043900000.0,34944689554685.56
17119,414,1547550960160.0,120663386450.11153
17119,412,58043900000.0,4525714317.057136
17120,414,1547550960160.0,50258968318.37821
17120,412,58043900000.0,1885060076.3890214
17121,414,1547550960160.0,149800995270.87057
17121,412,58043900000.0,5618576843.830663
17122,414,1547550960160.0,559073281976.6824
17122,412,58043900000.0,20969127677.948193
17123,414,1547550960160.0,118138474187.72083
17123,412,58043900000.0,4431012585.973703
17124,414,1547550960160.0,34779012353.40445
17124,412,58043900000.0,1304454306.9076445
17125,414,1547550960160.0,26026508322327.035
17125,412,58043900000.0,976174669074.6328
17126,414,1547550960160.0,155626605790954.06
17126,412,58043900000.0,5837077664270.02
17127,414,1547550960160.0,9016596953031.305
17127,412,58043900000.0,338184955038.8597
17128,414,1547550960160.0,1825697933598.1086
17128,412,58043900000.0,68476341662.45423
17129,414,1547550960160.0,47836411469.7252
17129,412,58043900000.0,1794197383.6005445
17130,414,1547550960160.0,566778632434.6019
17130,412,58043900000.0,21258131790.225174
17131,414,1547550960160.0,11970296591896.783
17131,412,58043900000.0,448969188244.73645
17132,414,1547550960160.0,16492520538.297895
17132,412,58043900000.0,618583967.5185467
17133,414,1547550960160.0,51149364187.20013
17133,412,58043900000.0,1918456100.236255
17134,414,1547550960160.0,71135147430914.6
17134,412,58043900000.0,2668061660172.001
17135,414,1547550960160.0,15749600191.318361
17135,412,58043900000.0,590719299.1243072
17136,414,1547550960160.0,35418367749.909805
17136,412,58043900000.0,1328434570.9859145
17137,414,1547550960160.0,262077111979.60574
17137,412,58043900000.0,9829710343.406258
17138,414,1547550960160.0,20960172969542.484
17138,412,58043900000.0,786151936283.276
17139,414,1547550960160.0,3222629940907.4507
17139,412,58043900000.0,120870985733.2896
17140,414,1547550960160.0,137943476572.63907
17140,412,58043900000.0,5173837609.203377
17141,414,1547550960160.0,726859293724.5712
17141,412,58043900000.0,27262267443.947483
17142,414,1547550960160.0,961238564496.6761
17142,412,58043900000.0,36053116537.1253
17143,414,1547550960160.0,139264934125.46017
17143,412,58043900000.0,5223401437.487432
17144,414,1547550960160.0,253313613386814.56
17144,412,58043900000.0,9501018333213.895
17145,414,1547550960160.0,278161827414.10345
17145,412,58043900000.0,10432998789.630941
17146,414,1547550960160.0,2343432826509.474
17146,412,58043900000.0,87894992889.00319
17147,414,1547550960160.0,1617326906064.9976
17147,412,58043900000.0,60660982170.9783
17291,414,690272000000.0,8004423120.473719
17291,414,312056427412.0,3618619446.347297
17291,414,133446000000.0,1547445424.0281162
17292,414,690272000000.0,8056914430.127411
17292,414,312056427412.0,3642349585.423934
17292,414,133446000000.0,1557593243.0154815
17293,414,690272000000.0,267295121785.59097
17293,414,312056427412.0,120838105513.57576
17293,414,133446000000.0,51674506313.16347
17294,414,690272000000.0,1861899789107.5474
17294,414,312056427412.0,841722967740.3363
17294,414,133446000000.0,359949526066.89215
17295,414,690272000000.0,1845567444401.5037
17295,414,312056427412.0,834339482476.2241
17295,414,133446000000.0,356792095269.1157
17296,414,690272000000.0,10309267327.77568
17296,414,312056427412.0,4660587611.17492
17296,414,133446000000.0,1993026644.31174
17297,414,690272000000.0,283823576414.23175
17297,414,312056427412.0,128310247657.62184
17297,414,133446000000.0,54869849824.668495
17298,414,690272000000.0,23903824836192.613
17298,414,312056427412.0,10806380933696.43
17298,414,133446000000.0,4621178041540.957
17299,414,690272000000.0,18954370947.79846
17299,414,312056427412.0,8568844284.299219
17299,414,133446000000.0,3664330851.4613266
17300,414,690272000000.0,80831583640.71648
17300,414,312056427412.0,36542138769.899765
17300,414,133446000000.0,15626668198.21614
17301,414,690272000000.0,255908087947.59753
17301,414,312056427412.0,115690283932.65724
17301,414,133446000000.0,49473121761.066795
17302,414,690272000000.0,22607405854.718224
17302,414,312056427412.0,10220299105.391064
17302,414,133446000000.0,4370549409.057195
17303,414,690272000000.0,86988357849.88483
17303,414,312056427412.0,39325477749.4548
17303,414,133446000000.0,16816919129.902025
17304,414,690272000000.0,11424435764.521473
17304,414,312056427412.0,5164730149.672089
17304,414,133446000000.0,2208615234.331296
17305,414,690272000000.0,12530565609.892351
17305,414,312056427412.0,5664786544.542841
17305,414,133446000000.0,2422456449.599136
17306,414,690272000000.0,1737025342869.1187
17306,414,312056427412.0,785270042562.7021
17306,414,133446000000.0,335808324695.93494
17307,414,690272000000.0,8886867795.157017
17307,414,312056427412.0,4017552812.5716476
17307,414,133446000000.0,1718042974.0631568
17308,414,690272000000.0,25596153283.08136
17308,414,312056427412.0,11571444516.086853
17308,414,133446000000.0,4948345392.851043
17309,414,690272000000.0,48546619895.84454
17309,414,312056427412.0,21946833665.027073
17309,414,133446000000.0,9385216608.26583
17310,414,690272000000.0,19189189794.58198
17310,414,312056427412.0,8675000597.19656
17310,414,133446000000.0,3709726921.167
17311,414,690272000000.0,15747260136.991434
17311,414,312056427412.0,7118981705.584101
17311,414,133446000000.0,3044320030.71392
17312,414,89000571417.9,102958486566.01375
17313,414,89000571417.9,3951976376.4902506
17314,414,89000571417.9,2131681430.9807765
17315,414,89000571417.9,10798942476975.203
17316,414,89000571417.9,15877723134036.428
17317,414,89000571417.9,3388987474.299561
17318,414,89000571417.9,70774721558190.86
17319,414,89000571417.9,2373810839.669908
17320,414,89000571417.9,78589303236.23088
17321,414,89000571417.9,638636513089.3372
17322,414,89000571417.9,125403247527.15186
17323,414,89000571417.9,20065678456.861374
17324,414,89000571417.9,934829428.6853871
17325,414,89000571417.9,1656766298.6760647
17326,414,89000571417.9,1766187781.5874708
17327,414,89000571417.9,2770522450.6680346
17328,414,89000571417.9,65576459865.33443
17329,414,89000571417.9,5370933293.942621
17331,414,64411517231.4,9506612653219.062
17332,414,64411517231.4,14229998226517.682
17333,414,64411517231.4,82776178682445.17
17334,414,64411517231.4,1455783245750.5325
17335,414,64411517231.4,15980763776.009352
17336,414,64411517231.4,9934638393.856298
17337,414,64411517231.4,10807334300453.248
17338,414,64411517231.4,7016785350807.93
17339,414,64411517231.4,878416165533.8795
17340,414,64411517231.4,25663001245.569527
17341,414,64411517231.4,7716011229372.242
17342,414,64411517231.4,172684472113.9774
17343,414,64411517231.4,17783627368795.65
17344,414,64411517231.4,37845854417.6653
17345,414,64411517231.4,17120416835.50587
17346,414,64411517231.4,549543189257.87134
17347,414,64411517231.4,7321573438769.034
17348,414,64411517231.4,88063820078.67796
17349,414,64411517231.4,321813947060.4114
17350,414,64411517231.4,6018680176593.494
17351,414,64411517231.4,61966549669.87102
17352,414,64411517231.4,9849945343936.492
17353,414,64411517231.4,279569685753723.72
17354,414,64411517231.4,1194727582351.588
17355,414,64411517231.4,39417581582.71872
17356,414,64411517231.4,6042314138153.674
17357,414,64411517231.4,864262527379.9099
17358,414,64411517231.4,86774184420.95811
17359,414,64411517231.4,6800311570519.336
17360,414,64411517231.4,68873858042.80725
17361,414,64411517231.4,5731124684452.362
17362,414,64411517231.4,1557529388456.3875
17363,414,64411517231.4,203281960078.08008
17364,414,64411517231.4,484439096451.7493
17365,414,64411517231.4,1502949194527.8025
17366,414,64411517231.4,353659793773.64087
17367,414,64411517231.4,131389894632.80377
17368,414,64411517231.4,13537156786.172935
17369,414,64411517231.4,353820718015.87695
17370,414,64411517231.4,46592378475.23063
17371,414,64411517231.4,4507422891.964545
17372,414,64411517231.4,61557252370.32371
17373,414,64411517231.4,23231033971093.52
17374,414,64411517231.4,20742625181884.1
17375,414,64411517231.4,4499028469045.686
17376,414,64411517231.4,667270023244.3156
17377,414,64411517231.4,5803489336827.91
17378,414,64411517231.4,1958506421.0791292
17379,414,64411517231.4,6378043517469.256
17380,414,64411517231.4,29267650033359.83
17381,414,64411517231.4,13790004959697.16
17382,414,64411517231.4,756910816.1053281
17383,414,64411517231.4,12643121723623.12
17384,414,64411517231.4,694113235865.3107
17385,414,64411517231.4,1554416654266.7456
17386,414,64411517231.4,1194741315125.3843
17387,414,64411517231.4,9842078330.945751
17388,414,64411517231.4,192510182611.96356
17389,414,64411517231.4,1443532383074.1743
17390,414,64411517231.4,2584448369765.4224
17391,414,64411517231.4,494783044153.5209
17392,414,64411517231.4,2616106260.826958
17393,414,64411517231.4,2614607254793.6777
17394,414,64411517231.4,106633219108.19527
17395,414,64411517231.4,2442653210156.5923
17396,414,64411517231.4,75370697514.17554
17397,414,64411517231.4,1592873114022.7244
17398,414,64411517231.4,275270123255.90546
17399,414,64411517231.4,297422943238.52606
17400,414,64411517231.4,6071227977.745145
17401,414,64411517231.4,118868253871.57144
17402,414,64411517231.4,107325961991.83337
17403,414,64411517231.4,9109412597887.531
17404,414,64411517231.4,143706019365.6637
17405,414,64411517231.4,31905005403212.152
17406,414,64411517231.4,7628928604336.032
17407,414,64411517231.4,1077448340715.9739
17408,414,64411517231.4,214824034579.25333
17409,414,64411517231.4,801419910278.5457
17410,414,64411517231.4,20084951820163.87
17411,414,64411517231.4,1401068739142.0173
17412,414,64411517231.4,1441857812842.1028
17413,414,64411517231.4,245590202160.2835
17414,414,64411517231.4,206333079834.15298
17415,414,64411517231.4,30608455354042.98
17416,414,64411517231.4,7088459372.370882
17417,414,64411517231.4,4500991588556.272
17418,414,64411517231.4,29059541382095.82
17419,414,64411517231.4,10298949963.851398
17420,414,64411517231.4,99332143496.37598
17421,414,64411517231.4,3458102522749.0327
17422,414,64411517231.4,313064330201.0774
17423,414,64411517231.4,90545624190.26547
17424,414,64411517231.4,6767567324791.961
17425,414,64411517231.4,7583250960404.276
17426,414,64411517231.4,34318641374116.81
17427,414,64411517231.4,2205694434.091844
17428,414,64411517231.4,3125916842047.9966
17429,414,64411517231.4,398716442939.6266
17430,414,64411517231.4,1654178692775.8433
17431,414,64411517231.4,6552569098.870044
17432,414,64411517231.4,313504224553.06323
17433,414,64411517231.4,32415599626.958138
17434,414,64411517231.4,201859010019.75363
17435,414,64411517231.4,130983623972.67404
17436,414,64411517231.4,76967266902.2448
17437,414,64411517231.4,17578387710469.316
17438,414,64411517231.4,985998258693.0795
17439,414,64411517231.4,837412160.3011675
17440,414,64411517231.4,273209822723768.6
17441,414,64411517231.4,380477924990.401
17442,414,64411517231.4,60918603156.59227
17443,414,64411517231.4,24407890853895.99
17444,414,64411517231.4,14494252260.951097
17445,414,64411517231.4,1868026296377.812
17446,414,64411517231.4,178648746457.61465
17447,414,64411517231.4,31523083084.864033
17448,414,64411517231.4,877283508178.674
17449,414,64411517231.4,81722926491108.33
17450,414,64411517231.4,1957402396298.709
17451,414,64411517231.4,198253662145.619
17452,414,64411517231.4,12148340923.745922
17453,414,64411517231.4,934226548634.0034
17454,414,64411517231.4,35407099843.39285
17455,414,64411517231.4,335806490710.60486
17456,414,64411517231.4,298070650556.777
17457,414,64411517231.4,48961229164644.99
17458,414,64411517231.4,3626281151333.467
17459,414,64411517231.4,2133210498104.8286
17460,414,64411517231.4,15668307767836.69
17461,414,64411517231.4,703377039.1447618
17466,414,65839832802.6,10182189279733.195
17467,414,65839832802.6,9192533879.708323
17468,414,65839832802.6,1652592355.162913
17469,414,65839832802.6,901053542.6878461
17470,414,65839832802.6,23639013950.84719
17471,414,65839832802.6,2770757684.155842
17472,414,65839832802.6,3080020473885.1836
17473,414,65839832802.6,16556368376.083342
17474,414,65839832802.6,1601590850.7067177
17555,414,69956439478.2,29634493328.13038
17556,414,69956439478.2,15659121042.877623
17557,414,69956439478.2,6719902809.986279
17558,414,69956439478.2,1953336234.6311648
17559,414,69956439478.2,4873155049.042131
17560,414,69956439478.2,1723920804.2983923
17561,414,69956439478.2,43955382989.82565
17562,414,69956439478.2,84419180535.5748
17563,414,69956439478.2,741618954.87283
17564,414,69956439478.2,27168980613.600983
17565,414,69956439478.2,2136177822.8326237
17566,414,69956439478.2,23198428704.93804
17567,414,69956439478.2,8476789113183.11
17568,414,69956439478.2,11045661294.851448
17569,414,69956439478.2,9133615057.331692
17570,414,69956439478.2,373514811030.5112
17571,414,69956439478.2,62089520437.618484
17572,414,69956439478.2,150550874518.31848
17573,414,69956439478.2,4349626195.092648
17574,414,69956439478.2,1145845848.3935926
17575,414,69956439478.2,2875619256.2339573
17576,414,69956439478.2,14394592268.15775
17577,414,69956439478.2,6970272262.58267
17578,414,69956439478.2,6520236543.010879
17579,414,69956439478.2,26680602903.19529
17580,414,69956439478.2,33781893812.295868
17581,414,69956439478.2,111568829685.96402
17582,414,69956439478.2,11575905191.152939
17583,414,69956439478.2,4628979907.749899
17584,414,69956439478.2,1343813385.1014755
17585,414,69956439478.2,15186081465.253311
17586,414,69956439478.2,31452702768.288906
17587,414,69956439478.2,34476752446.49397
17588,414,69956439478.2,11408384120.953241
17589,414,69956439478.2,52259853533.23925
17590,414,69956439478.2,1509566493.8745575
17591,414,69956439478.2,48888187479.068085
17592,414,69956439478.2,1432298199.2201536
17593,414,69956439478.2,5863668654.707911
17594,414,69956439478.2,3101190733.603892
17595,414,69956439478.2,78533398221.38194
17596,414,69956439478.2,948508551.5505358
17597,414,69956439478.2,6126679372.256118
17598,414,69956439478.2,1466951483.1834762
17599,414,69956439478.2,2700849615.7547755
17600,414,69956439478.2,1392978348.9224286
17601,414,69956439478.2,7338074155.542768
17602,414,69956439478.2,52844897285.930084
17603,414,69956439478.2,19609122351.022026
17604,414,69956439478.2,1600434515.9197547
17605,414,69956439478.2,3244748456.3935337
17606,414,69956439478.2,12074321512.52974
17607,414,69956439478.2,4156405950.952503
17608,414,69956439478.2,905625117.7633247
17609,414,69956439478.2,70554418023.62556
17610,414,69956439478.2,8638713728.247175
17611,414,69956439478.2,5439853384.469462
17612,414,69956439478.2,44891574202.92461
17613,414,69956439478.2,23466273568.49203
17614,414,69956439478.2,68413324341.699326
17615,414,69956439478.2,2310994470.044623
17616,414,69956439478.2,1533729551.2420847
17617,414,69956439478.2,259723951144.77518
17618,414,69956439478.2,10175788244.84503
17619,414,69956439478.2,40217829320.59555
17620,414,69956439478.2,26699052027.45245
17621,414,69956439478.2,494860166318.8754
17622,414,69956439478.2,39718441122.807396
17623,414,69956439478.2,50650397943.07595
17624,414,69956439478.2,633739916701.9557
17625,414,69956439478.2,16222862549.974766
17626,414,69956439478.2,40814039251.80299
17627,414,69956439478.2,62658681786.56493
17628,414,69956439478.2,26434833695.50737
17629,414,69956439478.2,5102699025.563678
17630,414,69956439478.2,12704283494.637897
17631,414,69956439478.2,164168683945.97684
17632,414,69956439478.2,37984383051.60903
17633,414,69956439478.2,1164697561.2706046
17634,414,69956439478.2,19822064843.460613
17635,414,69956439478.2,23804912465.150867
17636,414,69956439478.2,9312395296.55461
17637,414,69956439478.2,23670869348.337112
17638,414,69956439478.2,18849723265.854435
17639,414,69956439478.2,13310424967.016737
17640,414,69956439478.2,46847930830.39157
17641,414,69956439478.2,3422154374.842414
17642,414,51388617179.3,5573613513.295232
17643,414,51388617179.3,649879264.0073278
17644,414,51388617179.3,6199594325.088006
17645,414,51388617179.3,860895550.1948777
17646,414,51388617179.3,2530217875.9987254
17647,414,51388617179.3,6787048541.288529
17648,414,51388617179.3,7287292153.539513
17649,414,51388617179.3,222441368742.81003
17650,414,51388617179.3,9811932784.163612
17651,414,51388617179.3,6826887570456.762
17652,414,51388617179.3,1151580982.4424045
17653,414,51388617179.3,3619903379.3787546
17654,414,51388617179.3,576730696.777854
17655,414,51388617179.3,833074243.6923816
17656,414,51388617179.3,1201928630085.1191
17657,414,51388617179.3,1441915402196.5515
17658,414,51388617179.3,3034992167.90331
17659,414,51388617179.3,909668985.7843351
17660,414,51388617179.3,3885761624.115609
17661,414,51388617179.3,2102485279865.95
17662,414,51388617179.3,26975870114.1833
17663,414,51388617179.3,2991643651.071521
17664,414,51388617179.3,40815964638.805534
17665,414,51388617179.3,953246180.1793867
17666,414,51388617179.3,706617403.3205836
17667,414,51388617179.3,4185736518.2874746
17668,414,51388617179.3,676945245.2030762
17669,414,51388617179.3,528554889.875608
17670,414,51388617179.3,1929690667.171491
17671,414,51388617179.3,2864064419.635169
17672,414,51388617179.3,70983518190.56741
17673,414,51388617179.3,1515161277.2670803
17674,414,51388617179.3,537325523.9291433
17675,414,51388617179.3,2797089344.3603954
17676,414,51388617179.3,5655402662.789064
17677,414,51388617179.3,46011449349.0347
17678,414,51388617179.3,324577008668.4802
17679,414,51388617179.3,21279464986.862217
17680,414,51388617179.3,46266633340.28214
17681,414,51388617179.3,31268634543.582478
17682,414,51388617179.3,95119982301.64148
17683,414,51388617179.3,50198336373.83918
17684,414,51388617179.3,2088044272.9631033
17685,414,51388617179.3,141641288129.6325
17686,414,51388617179.3,20090130623.80694
17687,414,51388617179.3,1192555279.3882184
17688,414,51388617179.3,1382021024.937124
17689,414,51388617179.3,14657337847.737673
17690,414,51388617179.3,1168707487.814554
17691,414,51388617179.3,41457220136.77459
17692,414,51388617179.3,676758291.3479555
