trade_id,factor_id,coefficient,impact_value
755,414,250968009020.0,29874893217.568222
756,414,250968009020.0,1512319877.5874023
757,414,250968009020.0,4616512980639.333
758,414,250968009020.0,1974468488.1309192
759,414,250968009020.0,1014489839.1614829
760,414,250968009020.0,3536857170.068407
761,414,250968009020.0,773173333.8835808
762,414,250968009020.0,9855585667.872942
763,414,250968009020.0,4756646046637.635
764,414,250968009020.0,23949262153.69042
765,414,250968009020.0,3256923404492738.5
766,414,250968009020.0,84051221107.06033
767,414,250968009020.0,33898229484.14033
768,414,250968009020.0,1199199002384.8806
769,414,250968009020.0,4471137801655.509
770,414,250968009020.0,329306672524.01855
771,414,250968009020.0,193711127307.27155
772,414,250968009020.0,32737481002.22582
773,414,250968009020.0,145862255175258.12
774,414,250968009020.0,2841127789.7595625
775,414,250968009020.0,62313515618.66159
776,414,250968009020.0,49994549845944.805
777,414,250968009020.0,2353558883.4290214
778,414,250968009020.0,5508703621345.213
779,414,250968009020.0,1251862780.807692
780,414,250968009020.0,240519182975.5571
781,414,250968009020.0,54166898018274.1
782,414,250968009020.0,2857648405.9739285
783,414,250968009020.0,3070426179187.861
784,414,250968009020.0,89501498568792.58
785,414,250968009020.0,12012396341.281178
786,414,250968009020.0,19689928417.710285
787,414,250968009020.0,214105397900.76483
788,414,250968009020.0,298297096848579.6
789,414,250968009020.0,126079969024.72159
790,414,250968009020.0,110971470072.35513
791,414,250968009020.0,160649792080.2622
792,414,250968009020.0,1688223413.4972274
793,414,250968009020.0,1111882406968.507
794,414,250968009020.0,1127437626040.8545
795,414,250968009020.0,67151649134.96993
796,414,250968009020.0,122679357449331.03
797,414,250968009020.0,25457360211511.547
798,414,250968009020.0,407543347696.2155
799,414,250968009020.0,12951793470.693409
800,414,250968009020.0,4145112792.58719
801,414,250968009020.0,3741820624.6140766
802,414,250968009020.0,5835559226155.4
803,414,250968009020.0,10281891490.441843
804,414,250968009020.0,1114854876843.261
805,414,250968009020.0,4881711427.599225
806,414,250968009020.0,775921538893545.8
807,414,250968009020.0,812082158.3714472
808,414,250968009020.0,2846489324.391465
809,414,250968009020.0,1762445859922.7285
810,414,250968009020.0,17596428583719.58
811,414,250968009020.0,6191701632474.145
812,414,250968009020.0,524613863.7720027
1614,414,150738000000.0,188693161030.11572
1614,414,70007950321.9,87635642263.25555
1615,414,150738000000.0,3203134821.630895
1615,414,70007950321.9,1487646800.8536913
1616,414,150738000000.0,219485058916.94382
1616,414,70007950321.9,101936466591.41487
1617,414,150738000000.0,203816999.6472876
1617,414,70007950321.9,94659676.96311493
1618,414,150738000000.0,52693470870.17807
1618,414,70007950321.9,24472673718.424755
1619,414,150738000000.0,1035747670548.6364
1619,414,70007950321.9,481037107204.50433
1620,414,150738000000.0,123388610699.20529
1620,414,70007950321.9,57305946265.16354
1621,414,150738000000.0,1081419912897.6537
1621,414,70007950321.9,502248879109.79553
1622,414,150738000000.0,49917822531.406494
1622,414,70007950321.9,23183566452.759926
1623,414,150738000000.0,20463974188396.953
1623,414,70007950321.9,9504178696612.252
1624,414,150738000000.0,5036457811.563259
1624,414,70007950321.9,2339105522.63043
1625,414,150738000000.0,142558227415275.72
1625,414,70007950321.9,66208980501709.88
1626,414,150738000000.0,141296756396033.16
1626,414,70007950321.9,65623109649982.72
1627,414,150738000000.0,1383593698679.0127
1627,414,70007950321.9,642588855648.9683
1628,414,150738000000.0,38056830063015.33
1628,414,70007950321.9,17674910563099.996
1629,414,150738000000.0,39069202286.44629
1629,414,70007950321.9,18145091302.696026
1630,414,150738000000.0,452941009200.6513
1630,414,70007950321.9,210361499229.59335
1631,414,150738000000.0,5380942004300012.0
1631,414,70007950321.9,2499095918229379.5
1632,414,150738000000.0,316216130522.0614
1632,414,70007950321.9,146861728008.6768
1633,414,150738000000.0,148349926687.092
1633,414,70007950321.9,68898846327.84993
1634,414,150738000000.0,218138524704.78473
1634,414,70007950321.9,101311089445.42932
1635,414,150738000000.0,75252373702.3467
1635,414,70007950321.9,34949809867.17975
1636,414,150738000000.0,26555688745.984776
1636,414,70007950321.9,12333382017.09417
1637,414,150738000000.0,227340911.02091292
1637,414,70007950321.9,105584996.51638976
1638,414,150738000000.0,1489713168656.4373
1638,414,70007950321.9,691874414581.4598
1639,414,150738000000.0,6531979633445.381
1639,414,70007950321.9,3033677677041.6665
1640,414,150738000000.0,573898334613.7255
1640,414,70007950321.9,266538272363.03278
1641,414,150738000000.0,732363400599.177
1641,414,70007950321.9,340134939873.9862
1642,414,150738000000.0,3781472814.0631094
1642,414,70007950321.9,1756247004.143252
1643,414,150738000000.0,18917379169812.48
1643,414,70007950321.9,8785886379949.17
1644,414,150738000000.0,503444756288.7418
1644,414,70007950321.9,233817189348.95837
1645,414,150738000000.0,4533652850609.748
1645,414,70007950321.9,2105585476404.2747
1646,414,150738000000.0,6667940309993.504
1646,414,70007950321.9,3096822526313.336
1647,414,150738000000.0,213944122206.7905
1647,414,70007950321.9,99363063587.91739
1648,414,150738000000.0,59080275458.52171
1648,414,70007950321.9,27438927074.157516
1649,414,150738000000.0,435763406462.3427
1649,414,70007950321.9,202383625308.26736
1650,414,150738000000.0,14502373283.487272
1650,414,70007950321.9,6735404664.915461
1651,414,150738000000.0,86353315180.58914
1651,414,70007950321.9,40105471740.99468
1652,414,150738000000.0,804278403648.6709
1652,414,70007950321.9,373534759168.9765
1653,414,150738000000.0,22892972126.975456
1653,414,70007950321.9,10632289504.875605
1654,414,150738000000.0,874647332175.1809
1654,414,70007950321.9,406216527883.49603
1655,414,150738000000.0,37997038433.904144
1655,414,70007950321.9,17647141258.740902
1656,414,150738000000.0,19364824352.652786
1656,414,70007950321.9,8993695426.984804
1657,414,150738000000.0,1819112029.544271
1657,414,70007950321.9,844858659.3579987
1658,414,150738000000.0,14698216497.470747
1658,414,70007950321.9,6826361039.521972
1659,414,150738000000.0,863255796.9910942
1659,414,70007950321.9,400925904.2235184
1660,414,150738000000.0,423225840220.41876
1660,414,70007950321.9,196560745114.6722
1661,414,150738000000.0,777882327519.8317
1661,414,70007950321.9,361275506781.91504
1662,414,150738000000.0,45982102844.872154
1662,414,70007950321.9,21355681856.335537
1663,414,150738000000.0,2541655440657.48
1663,414,70007950321.9,1180432855848.7952
1664,414,150738000000.0,285727867856.08887
1664,414,70007950321.9,132701922398.14429
1665,414,150738000000.0,313486570.38000035
1665,414,70007950321.9,145594025.69853568
1666,414,150738000000.0,25266116171.849236
1666,414,70007950321.9,11734459829.546467
1667,414,150738000000.0,32888292382.130054
1667,414,70007950321.9,15274462572.544964
1668,414,150738000000.0,17493535742.832157
1668,414,70007950321.9,8124604155.810581
1669,414,150738000000.0,3174877608.574228
1669,414,70007950321.9,1474523171.988332
1670,414,150738000000.0,132988654035655.86
1670,414,70007950321.9,61764539035309.875
1671,414,150738000000.0,66941039847.40603
1671,414,70007950321.9,31089738434.45932
1672,414,150738000000.0,1555900452063.9592
1672,414,70007950321.9,722614082407.3253
1673,414,150738000000.0,269834020338.5148
1673,414,70007950321.9,125320268883.87332
1674,414,150738000000.0,3080087643.812617
1674,414,70007950321.9,1430499427.8491933
1675,414,150738000000.0,28065677159.297104
1675,414,70007950321.9,13034672957.837805
1676,414,150738000000.0,506869334906.67725
1676,414,70007950321.9,235407682321.91718
1677,414,150738000000.0,6411027190087.922
1677,414,70007950321.9,2977503171304.02
1678,414,150738000000.0,2432114711.3942785
1678,414,70007950321.9,1129558345.5562153
1679,414,150738000000.0,307136291470.06805
1679,414,70007950321.9,142644736133.48407
1680,414,150738000000.0,1993853355930.664
1680,414,70007950321.9,926014586176.9927
1681,414,150738000000.0,3707864119.704822
1681,414,70007950321.9,1722060575.9174902
1682,414,150738000000.0,390568756848.3817
1682,414,70007950321.9,181393664017.88364
1683,414,150738000000.0,1470065007.141992
1683,414,70007950321.9,682749127.5588117
1684,414,150738000000.0,7983960036.819237
1684,414,70007950321.9,3708027687.9730124
1685,414,150738000000.0,1069800955.4220151
1685,414,70007950321.9,496852632.657363
1686,414,150738000000.0,48488402683.10749
1686,414,70007950321.9,22519694345.33609
1687,414,150738000000.0,22671578163.23677
1687,414,70007950321.9,10529466476.740786
1688,414,150738000000.0,9486809982.77276
1688,414,70007950321.9,4406003277.124948
1689,414,150738000000.0,220461148.9544814
1689,414,70007950321.9,102389796.6266922
1690,414,150738000000.0,9911673329513.186
1690,414,70007950321.9,4603324537007.657
1691,414,150738000000.0,3330166177.5801425
1691,414,70007950321.9,1546644564.2353103
1692,414,150738000000.0,879244915.6276939
1692,414,70007950321.9,408351804.9466408
1693,414,150738000000.0,262398615813.9423
1693,414,70007950321.9,121867009383.41887
1694,414,150738000000.0,20126394062.821243
1694,414,70007950321.9,9347394789.031116
1695,414,150738000000.0,278205879143.94366
1695,414,70007950321.9,129208450200.81017
1696,414,150738000000.0,2719145423795.7573
1696,414,70007950321.9,1262865354105.236
1697,414,150738000000.0,153517518.15058008
1697,414,70007950321.9,71298854.86225897
1698,414,150738000000.0,1583612256538.141
1698,414,70007950321.9,735484404628.3893
1699,414,150738000000.0,19667307921.018955
1699,414,70007950321.9,9134179277.290434
1700,414,150738000000.0,36638140777.65942
1700,414,70007950321.9,17016022100.92451
1701,414,150738000000.0,11986577899.785872
1701,414,70007950321.9,5566982115.5766535
1702,414,150738000000.0,17906406858.930325
1702,414,70007950321.9,8316355808.248241
1703,414,150738000000.0,269817393.5150484
1703,414,70007950321.9,125312546.81093055
3361,414,1103554201480.0,146637311404464.6
3362,414,1103554201480.0,32069938891501.96
3363,414,1103554201480.0,17080472013080.166
3364,414,1103554201480.0,296713232539.17596
3365,414,1103554201480.0,695765654409.82
3366,414,1103554201480.0,2777766907970.9077
3367,414,1103554201480.0,27278686502.828793
3368,414,1103554201480.0,2463686241633.711
3369,414,1103554201480.0,93798504572667.86
3370,414,1103554201480.0,1608511328903.1067
3371,414,1103554201480.0,4964378994873.345
3372,414,1103554201480.0,459149566988931.44
3373,414,1103554201480.0,977129542126.3257
3374,414,1103554201480.0,1191266506.2059479
3375,414,1103554201480.0,36222639824170.805
3376,414,1103554201480.0,149588043610738.62
3377,414,1103554201480.0,357160919239.4011
3378,414,1103554201480.0,445800738608000.3
3379,414,1103554201480.0,369927031770599.0
3380,414,1103554201480.0,19993987317733.094
3381,414,1103554201480.0,5512684615.343715
3382,414,1103554201480.0,132574190126054.95
3383,414,1103554201480.0,2354164488341.8174
3384,414,1103554201480.0,1507534296594.7856
3385,414,1103554201480.0,22314107070586.637
3386,414,1103554201480.0,63462364066345.26
3387,414,1103554201480.0,876689211624556.9
3388,414,1103554201480.0,6210639721871.947
3389,414,1103554201480.0,1237460847.9069037
3390,414,1103554201480.0,15796232999941.08
3391,414,1103554201480.0,330424694909114.25
3392,414,1103554201480.0,328607472435.0764
3393,414,1103554201480.0,10071690671395.154
3394,414,1103554201480.0,1582014804270260.8
3395,414,1103554201480.0,472896865689109.75
3396,414,1103554201480.0,108456832086.24933
3397,414,1103554201480.0,2572617284.322281
3398,414,1103554201480.0,125442033388562.64
3399,414,1103554201480.0,276945710566862.5
3400,414,1103554201480.0,179678992783093.9
3401,414,1103554201480.0,51794742703006.33
3402,414,1103554201480.0,59335706698649.445
3403,414,1103554201480.0,3076761713412.3086
3404,414,1103554201480.0,838216108880.8048
3405,414,1103554201480.0,39845687540783.58
3406,414,1103554201480.0,536760961580919.44
3407,414,1103554201480.0,96240872694010.67
3408,414,1103554201480.0,174881582808731.2
3409,414,1103554201480.0,23383352542444.164
3410,414,1103554201480.0,279519392977267.38
3411,414,1103554201480.0,1338432428271.2256
3412,414,1103554201480.0,8372589637030.061
3413,414,1103554201480.0,1598409253988.6548
3414,414,1103554201480.0,6439308722441.7
3415,414,1103554201480.0,47299049935965.43
3416,414,1103554201480.0,389296999491732.75
3417,414,1103554201480.0,260466059860.44586
3418,414,1103554201480.0,1192763728.285019
3419,414,1103554201480.0,17419916026194.244
3420,414,1103554201480.0,2753127658658.5386
3421,414,1103554201480.0,95393679503429.22
3422,414,1103554201480.0,2450304512674.6514
3423,414,1103554201480.0,12665507513212.799
3424,414,1103554201480.0,569440173471.8729
3425,414,1103554201480.0,17675843868342.293
3426,414,1103554201480.0,7226940691.3911915
3427,414,1103554201480.0,1032207873422.1941
3428,414,1103554201480.0,2227190913714.6504
3429,414,1103554201480.0,18722861756072.566
3430,414,1103554201480.0,15992585685260.281
3431,414,1103554201480.0,572783892961858.8
3432,414,1103554201480.0,305552008250470.06
3433,414,1103554201480.0,24378134995234.535
3434,414,1103554201480.0,24721623581618.8
3435,414,1103554201480.0,92027367857605.1
3436,414,1103554201480.0,212917138878.8717
3437,414,1103554201480.0,518937695919.13245
3438,414,1103554201480.0,293867124742.2642
3439,414,1103554201480.0,419793748757234.9
3440,414,1103554201480.0,7802509192260.634
3441,414,1103554201480.0,408677961464297.3
3442,414,1103554201480.0,813580804221.8248
3443,414,1103554201480.0,468843799531999.9
3444,414,1103554201480.0,416096642102382.3
3445,414,1103554201480.0,322458259667.2887
3446,414,1103554201480.0,2687024121818.094
3447,414,1103554201480.0,6334464557563.957
3448,414,1103554201480.0,28293218693521.973
3449,414,1103554201480.0,327896593136.4276
3450,414,1103554201480.0,407950289763194.3
3451,414,1103554201480.0,12396069665.660545
3452,414,1103554201480.0,4852994653110.987
3453,414,1103554201480.0,349904241975903.8
3454,414,1103554201480.0,24212320087.12446
3455,414,1103554201480.0,1026880212144022.6
3456,414,1103554201480.0,168193843718.2979
3457,414,1103554201480.0,6511804568566.661
3458,414,1103554201480.0,237839982616714.75
3459,414,1103554201480.0,875933484922707.9
3460,414,1103554201480.0,54751048896.99409
3461,414,1103554201480.0,203533893348095.5
3462,414,1103554201480.0,49297819656995.695
3463,414,1103554201480.0,6489644819176.783
3464,414,1103554201480.0,2320858897423.048
3465,414,1103554201480.0,128608355236259.55
3466,414,1103554201480.0,182941857255864.2
3467,414,1103554201480.0,816464694668.7858
3468,414,1103554201480.0,526922130923439.7
3469,414,1103554201480.0,15549967755445.25
3470,414,1103554201480.0,70650710343.11563
3471,414,1103554201480.0,29377153335222.01
3472,414,1103554201480.0,212457485796.46057
3473,414,1103554201480.0,1618237372.9763224
3474,414,1103554201480.0,1156275346610.873
3475,414,1103554201480.0,7821972501765.536
3476,414,1103554201480.0,218493586669862.53
3477,414,1103554201480.0,724707061807365.2
3478,414,1103554201480.0,883543567974.6526
3479,414,1103554201480.0,505338938651454.5
3480,414,1103554201480.0,3430561915099.8047
3481,414,1103554201480.0,112591517863731.52
3482,414,1103554201480.0,7417003633.265228
3483,414,1103554201480.0,6681259648150.755
3484,414,1103554201480.0,42143021133080.62
3485,414,1103554201480.0,668343878316521.6
3486,414,1103554201480.0,169003186924367.12
3487,414,1103554201480.0,89283541910416.73
3488,414,1103554201480.0,57048947993392.23
3489,414,1103554201480.0,1476488487.1072567
4884,8,42175538387.8,2756206394308.77
4885,8,42175538387.8,3987271993.836857
4886,8,42175538387.8,4377201356571.989
4887,8,42175538387.8,9111556556.401892
4888,8,42175538387.8,1031484527.2983425
4889,8,42175538387.8,154114248429706.94
4890,8,42175538387.8,12058761776.416119
4891,8,42175538387.8,134825936.0047429
4892,8,42175538387.8,594283808545.6628
4893,8,42175538387.8,1002058500.0515395
4894,8,42175538387.8,3467530926.206306
4895,8,42175538387.8,113277938.08475088
4896,8,42175538387.8,166389871561.3855
4897,8,42175538387.8,3143600249402.0264
4898,8,42175538387.8,468674677480.0783
4899,8,42175538387.8,15775054738.503208
4900,8,42175538387.8,116593194944.39061
4901,8,42175538387.8,224311442945.07718
4902,8,42175538387.8,135218532028.19762
4903,8,42175538387.8,10230492182916.324
4904,8,42175538387.8,1536999935.8322084
4905,8,42175538387.8,207088498.20588472
4906,8,42175538387.8,1101466704.1076622
4907,8,42175538387.8,168517759.61660337
4908,8,42175538387.8,2215792740.5612636
4909,8,42175538387.8,8301994249.229192
4910,8,42175538387.8,89750800094.76715
4911,8,42175538387.8,1362180045.7003849
4912,8,42175538387.8,235449501395.57864
4913,8,42175538387.8,6965882230.941985
4914,8,42175538387.8,3538975396.0539
4915,8,42175538387.8,599455922.1840672
4916,8,42175538387.8,1226010249.3611631
4917,8,42175538387.8,3821175661.2390647
4918,8,42175538387.8,1677265529.621358
4919,8,42175538387.8,42348663.73172777
4920,8,42175538387.8,37529360170.84132
4921,8,42175538387.8,58383621987.60319
4922,8,42175538387.8,5456470225221.019
4923,8,42175538387.8,5350000133817.179
4924,8,42175538387.8,44437412942149.96
4925,8,42175538387.8,76174101.20243794
4926,8,42175538387.8,4793768771.377642
4927,8,42175538387.8,299520702055.8054
4928,8,42175538387.8,40883686289.85595
4929,8,42175538387.8,34048295875.769794
4930,8,42175538387.8,4950315862814.009
4931,8,42175538387.8,3068662952.601197
4932,8,42175538387.8,113877598500106.55
4933,8,42175538387.8,4689531082.674825
4934,8,42175538387.8,860706914.6047398
4935,8,42175538387.8,6499201034.943304
4936,8,42175538387.8,6783949055.251463
4937,8,42175538387.8,121928149250.03236
4938,8,42175538387.8,7152843855.54559
4939,8,42175538387.8,358196647.8133368
4940,8,42175538387.8,207837385430.83667
4941,8,42175538387.8,152286702899.3973
4942,8,42175538387.8,4960903290912.935
4943,8,42175538387.8,857633302393.6023
4944,8,42175538387.8,208075702156.06253
4945,8,42175538387.8,32112953131.99484
4946,8,42175538387.8,23714777217.162247
4947,8,42175538387.8,519408401445.74
4948,8,42175538387.8,409817281750.6081
4949,8,42175538387.8,20215648383.382286
4950,8,42175538387.8,8095516752.761891
4951,8,42175538387.8,191130309.82867584
4952,8,42175538387.8,147144303103.64124
4953,8,42175538387.8,10213531025.122587
4954,8,42175538387.8,217702751423.3686
4955,8,42175538387.8,675314432.8005339
4956,8,42175538387.8,6233356374.8662815
4957,8,42175538387.8,99359116.8204485
4958,8,42175538387.8,21228775168852.406
4959,8,42175538387.8,8540321533775.891
4960,8,42175538387.8,52390343.65234177
4961,8,42175538387.8,623857866.6433945
4962,8,42175538387.8,2424999502986.595
4963,8,42175538387.8,131004208122.048
4964,8,42175538387.8,771532979.8114723
4965,8,42175538387.8,95407765958.62463
4966,8,42175538387.8,238821539422.52872
4967,8,42175538387.8,60938450881729.734
4968,8,42175538387.8,84881049057.55046
4969,8,42175538387.8,2675550415821.111
4970,8,42175538387.8,62363417.96963826
4971,8,42175538387.8,6369646101448.37
4972,8,42175538387.8,11107020846001.258
4973,8,42175538387.8,6265195206.373439
4974,8,42175538387.8,1763957034.4895864
4975,8,42175538387.8,16487740636093.521
4976,8,42175538387.8,843005969.3443642
4977,8,42175538387.8,3358366112348.0063
4978,8,42175538387.8,416391722.28267413
4979,8,42175538387.8,1698748379634.597
4980,8,42175538387.8,4040875430939.352
4981,8,42175538387.8,135164883232.64055
4982,8,42175538387.8,505653313539.91644
4983,8,42175538387.8,126142298051.35994
4984,8,42175538387.8,118085887532.50829
4985,8,42175538387.8,25643916509.580162
4986,8,42175538387.8,179528000545.17126
4987,8,42175538387.8,40317934502.902466
4988,8,42175538387.8,83171195889.64894
4989,8,42175538387.8,1703056792594.2178
4990,8,42175538387.8,6394711673204.654
4991,8,42175538387.8,2077707155.105462
4992,8,42175538387.8,391832307938.89087
4993,8,42175538387.8,1412757380968.8088
4994,8,42175538387.8,2489823219.792167
4995,8,42175538387.8,81447473474.35114
4996,8,42175538387.8,158600505849.14078
4997,8,42175538387.8,3112836343699.2417
4998,8,42175538387.8,1479024850167.6216
4999,8,42175538387.8,102221244153.60413
5108,414,106734372765.0,57820983796311.11
5109,414,106734372765.0,1017115148500.6398
5110,414,106734372765.0,103906699878.31702
5111,414,106734372765.0,30522449110627.258
5112,414,106734372765.0,80959239536.72404
5113,414,106734372765.0,1952033638.5530422
5114,414,106734372765.0,76463064729.79149
5115,414,106734372765.0,61530812102.6108
5116,414,106734372765.0,21342339702.80727
5117,414,106734372765.0,177998443887.2366
5118,414,106734372765.0,378803663.29361075
5119,414,106734372765.0,49952497691.608765
5120,414,106734372765.0,155506998076.05167
5121,414,106734372765.0,66602714795.91093
5122,414,106734372765.0,1371095991895.5688
5123,414,106734372765.0,6616091973.276187
5124,414,106734372765.0,1173958791879.2483
5125,414,106734372765.0,21888741810.17409
5126,414,106734372765.0,2379125549626.8135
5127,414,106734372765.0,147228507985.33658
5128,414,106734372765.0,117444919815.38916
5129,414,106734372765.0,237137945336.04086
5130,414,106734372765.0,8650506547.022617
5131,414,106734372765.0,943333305243858.1
5132,414,106734372765.0,104066531302586.61
5133,414,106734372765.0,614771455.3357064
5134,414,106734372765.0,89154586841249.0
5135,414,106734372765.0,3666153727.481514
5136,414,106734372765.0,37739088173.302574
5137,414,106734372765.0,2475649812164.466
5138,414,106734372765.0,179776152343.22137
5139,414,106734372765.0,161993311570.8995
5140,414,106734372765.0,196081487198.37863
5141,414,106734372765.0,2395426300245.997
5142,414,106734372765.0,282015086773.69086
5143,414,106734372765.0,787953781.1787288
5144,414,106734372765.0,223855243070166.12
5145,414,106734372765.0,197204180276447.75
5146,414,106734372765.0,9597581997.668707
5147,414,106734372765.0,2862705162749.316
5148,414,106734372765.0,12561345697.220404
5149,414,106734372765.0,316432319792102.25
5150,414,106734372765.0,49746444351848.95
5151,414,106734372765.0,2119243470307.2603
5152,414,106734372765.0,2251679634.9910345
5153,414,106734372765.0,19242150636245.098
5154,414,106734372765.0,217455743836.71945
5155,414,106734372765.0,100167077360.08322
5156,414,106734372765.0,70510129706.6844
5157,414,106734372765.0,166273629001.4665
5158,414,106734372765.0,31818442650.916134
5159,414,106734372765.0,193711750557.23505
5160,414,106734372765.0,122340066845.41031
5161,414,106734372765.0,4584541352287.354
5162,414,106734372765.0,24632400020.73716
5163,414,106734372765.0,464888425141.50525
5164,414,106734372765.0,1067304587.2119752
5165,414,106734372765.0,376872571278.65497
5166,414,106734372765.0,10181999251.88616
5167,414,106734372765.0,2112348556082.7305
5168,414,106734372765.0,629709177.2100737
5169,414,106734372765.0,324288185.724152
5170,414,106734372765.0,1462590848.6991286
5171,414,106734372765.0,247144097.92848873
5172,414,106734372765.0,2627891870.4042315
5173,414,106734372765.0,1233114706636.7708
5174,414,106734372765.0,2569863888.6566873
5175,414,106734372765.0,162312008012913.1
5176,414,106734372765.0,1199122690739.1829
5177,414,106734372765.0,113501153686.79051
5178,414,106734372765.0,809270873627.9554
5179,414,106734372765.0,3014923261491.8994
5180,414,106734372765.0,141406321227.85596
5181,414,106734372765.0,5936780437195.661
5182,414,106734372765.0,1007385817930.4346
5183,414,106734372765.0,63141446210128.09
5184,414,106734372765.0,31107778065.38268
5185,414,106734372765.0,72620559511937.5
5186,414,106734372765.0,10369491788030.854
5187,414,106734372765.0,1352783442.932146
5188,414,106734372765.0,11292166867.536062
5189,414,106734372765.0,1258979624838.7356
5190,414,106734372765.0,114064628.79740082
5191,414,106734372765.0,174376719605.98273
5192,414,106734372765.0,1216975954492.0276
5193,414,106734372765.0,1260691741.6263685
5194,414,106734372765.0,105397594619988.97
5195,414,106734372765.0,17999992508314.137
5196,414,106734372765.0,1672529567.3900828
5197,414,106734372765.0,6323518050.834613
5198,414,106734372765.0,3694730801.082965
5199,414,106734372765.0,58164192768.346
5200,414,106734372765.0,24726716382262.41
5201,414,106734372765.0,45413708256.266464
5202,414,106734372765.0,22405106680.725903
5203,414,106734372765.0,1916738709.752376
5204,414,106734372765.0,24316757233.6519
5205,414,106734372765.0,9798254424.601368
5206,414,106734372765.0,27828567087.45845
5207,414,106734372765.0,70344629933.67632
5208,414,106734372765.0,3771191371.321382
5209,414,106734372765.0,36253501217035.3
5210,414,106734372765.0,994628611719.1921
5211,414,106734372765.0,141086672470.81558
5212,414,106734372765.0,162761414163.18793
5213,414,106734372765.0,4153019311.5508204
5214,414,106734372765.0,1033226085.1213603
5215,414,106734372765.0,490273477.43822587
5216,414,106734372765.0,1704780345413.9753
5217,414,106734372765.0,2964357566.2716475
5218,414,106734372765.0,966226647632.2656
5219,414,106734372765.0,240812793.2465121
5220,414,106734372765.0,130885414742180.27
5221,414,106734372765.0,24738265871.041862
5222,414,106734372765.0,1534142870.2414849
5223,414,106734372765.0,523469680493.7494
5224,414,106734372765.0,191234913891.64493
5225,414,106734372765.0,4761230951643.23
5226,414,106734372765.0,217031611.16273952
5227,8,135708405434.0,292649488084.32227
5227,414,58920615890.0,127059838502.0995
5228,8,135708405434.0,43604936290732.266
5228,414,58920615890.0,18931986518282.895
5229,8,135708405434.0,4766415205498.539
5229,414,58920615890.0,2069437914308.246
5230,8,135708405434.0,83784515484.76578
5230,414,58920615890.0,36376783284.86816
5231,8,135708405434.0,8239684345.148224
5231,414,58920615890.0,3577429672.1173625
5232,8,135708405434.0,126776551351.97467
5232,414,58920615890.0,55042666385.91797
5233,8,135708405434.0,1385096811840.691
5233,414,58920615890.0,601368477950.4633
5234,8,135708405434.0,5831826270403.85
5234,414,58920615890.0,2532008201826.445
5235,8,135708405434.0,17530438425.04316
5235,414,58920615890.0,7611203046.134117
5236,8,135708405434.0,241705979.65963885
5236,414,58920615890.0,104941658.84785879
5237,8,135708405434.0,195213498418.5828
5237,414,58920615890.0,84755984863.87296
5238,8,135708405434.0,8327054758.532771
5238,414,58920615890.0,3615363347.269747
5239,8,135708405434.0,19864755462668.25
5239,414,58920615890.0,8624695151501.763
5240,8,135708405434.0,42274763617.73659
5240,414,58920615890.0,18354464493.15624
5241,8,135708405434.0,191221984.13392848
5241,414,58920615890.0,83022986.23911245
5242,8,135708405434.0,161526754261.05743
