trade_id,factor_id,coefficient,impact_value
70173,414,53099259993.6,260085601740.08743
70173,8,45537380178.5,223046741646.11337
70174,414,53099259993.6,312253915696.3294
70174,8,45537380178.5,267785752061.3822
70175,414,53099259993.6,10873486094.188557
70175,8,45537380178.5,9324990031.807926
70176,414,53099259993.6,281567985663.0119
70176,8,45537380178.5,241469813529.91394
70177,414,53099259993.6,13513488036.680508
70177,8,45537380178.5,11589028591.699802
70178,414,53099259993.6,17221883037.593117
70178,8,45537380178.5,14769310068.860882
70179,414,53099259993.6,106828472397.23192
70179,8,45537380178.5,91615001075.86206
70180,414,53099259993.6,246687016041.11118
70180,8,45537380178.5,211556252119.47903
70181,414,53099259993.6,3028554977.220242
70181,8,45537380178.5,2597257653.040532
70182,414,53099259993.6,93504184742.36394
70182,8,45537380178.5,80188228789.0063
70183,414,53099259993.6,303548206530.0391
70183,8,45537380178.5,260319825265.47968
70184,414,53099259993.6,141774151162.04865
70184,8,45537380178.5,121584056382.86626
70185,414,53099259993.6,161837030400.58344
70185,8,45537380178.5,138789775623.97452
70186,414,53099259993.6,393625011803.3948
70186,8,45537380178.5,337568768612.18365
70187,414,53099259993.6,18365016978.498768
70187,8,45537380178.5,15749649999.553734
74815,414,250968009020.0,185964371163.0042
74816,414,250968009020.0,27994593884.921646
74817,414,250968009020.0,245504536468721.47
74818,414,250968009020.0,17320371838.32829
74819,414,250968009020.0,4247824209.5464
74820,414,250968009020.0,83470512832.45146
74821,414,250968009020.0,10066857578.07076
74822,414,250968009020.0,11440051031.624838
74823,414,250968009020.0,6957434832829.432
74824,414,250968009020.0,175959931695.0788
74825,414,250968009020.0,63110004987.04587
74826,414,250968009020.0,479614890069.51935
74827,414,250968009020.0,6722156546508.385
74828,414,250968009020.0,4004973576291.569
74829,414,250968009020.0,1606894837623.4858
74830,414,250968009020.0,7345327005.160183
74831,414,250968009020.0,94364284471.85254
74832,414,250968009020.0,332673060056.56085
74833,414,250968009020.0,910811317601.9147
74834,414,250968009020.0,3372087398.326714
74835,414,250968009020.0,301498950183563.7
74836,414,250968009020.0,11784704927.545824
74837,414,250968009020.0,11228373925.369802
74838,414,250968009020.0,4540580474500.382
74839,414,250968009020.0,497866600682.7456
74840,414,250968009020.0,250994609299.97302
74841,414,250968009020.0,149782237468.84238
74842,414,250968009020.0,71056091374.99423
74843,414,250968009020.0,12193310583.856419
74844,414,250968009020.0,131158818554565.4
74845,414,250968009020.0,214165571803098.44
74846,414,250968009020.0,1994634650382.945
74847,414,250968009020.0,54483739199.287796
74848,414,250968009020.0,6427343773.544799
74849,414,250968009020.0,14330667501007.176
74850,414,250968009020.0,6730690526934.911
74851,414,250968009020.0,187539241363.31424
74852,414,250968009020.0,4886999934.530894
74853,414,250968009020.0,667271819001.2001
74854,414,250968009020.0,223133341420.95468
74855,414,250968009020.0,38328065719.74903
74856,414,250968009020.0,10063012044.056728
74857,414,250968009020.0,2827688048.215724
74858,414,250968009020.0,78817984191.94061
74859,414,250968009020.0,4833140452.43044
74860,414,250968009020.0,267829042500.7274
74861,414,250968009020.0,71913849980.27844
74862,414,250968009020.0,13522712445557.045
74863,414,250968009020.0,355414645090.00244
74864,414,250968009020.0,98862424146239.97
74865,414,250968009020.0,212573182398.6945
74866,414,250968009020.0,50493327569.62369
74867,414,250968009020.0,471460959107.2547
74868,414,250968009020.0,6160906702.862806
74869,414,250968009020.0,8403823020.759583
74870,414,250968009020.0,4108065947881.3594
74871,414,250968009020.0,19250764091.239975
74872,414,250968009020.0,22512477558238.77
74873,414,250968009020.0,4774760025.362523
74874,414,250968009020.0,43158322272.3107
74875,414,250968009020.0,892967921491.5657
74876,414,250968009020.0,2817062489.660594
74877,414,250968009020.0,14485838516.4239
74878,414,250968009020.0,2745532830.3476167
74879,414,250968009020.0,190121022419.9918
74880,414,250968009020.0,12367314399.490303
74881,414,250968009020.0,1057152150329.9976
74882,414,250968009020.0,9669789406.0803
74883,414,250968009020.0,4917138207827.343
74884,414,250968009020.0,380659409625.2163
74885,414,250968009020.0,11242474633.528793
74886,414,250968009020.0,130476622309.83061
74887,414,250968009020.0,97113762716.06088
74888,414,250968009020.0,2936634876.7637353
74889,414,250968009020.0,7987596155901.013
74890,414,250968009020.0,3167907700911.648
74891,414,250968009020.0,9936362352.674442
74892,414,250968009020.0,7458885503.786593
74893,414,250968009020.0,247085430182.5831
74894,414,250968009020.0,633324050925.1954
74895,414,250968009020.0,24871178477666.246
74896,414,250968009020.0,466540080946.9771
74897,414,250968009020.0,87110928657.1104
74898,414,250968009020.0,865482807858.056
74899,414,250968009020.0,57993232752.7415
75034,414,150738000000.0,12382673948.046227
75034,414,70007950321.9,5750942845.248746
75035,414,150738000000.0,104169598681.52946
75035,414,70007950321.9,48379971138.98801
75880,8,42175538387.8,235960493403.53998
75881,8,42175538387.8,752471812.5408303
75882,8,42175538387.8,49081912508.405304
75883,8,42175538387.8,2826219947.4243007
75884,8,42175538387.8,5660497474.444697
75885,8,42175538387.8,330542335866.0365
75886,8,42175538387.8,610313918.4492596
75887,8,42175538387.8,2130678865.5350707
75888,8,42175538387.8,8558025598.621661
75889,8,42175538387.8,6177857829.532111
75890,8,42175538387.8,1179407435659.7236
75891,8,42175538387.8,8977723868.8856
75892,8,42175538387.8,3102394767.224306
75893,8,42175538387.8,205711027266.2815
75894,8,42175538387.8,1120347765.924993
75895,8,42175538387.8,5589940949.065924
75896,8,42175538387.8,6435698063.219869
75897,8,42175538387.8,65255956705.228745
75898,8,42175538387.8,626996953.6069462
75899,8,42175538387.8,717155012.9190613
75900,8,42175538387.8,609652322.6298965
75901,8,42175538387.8,866846115.1434895
75902,8,42175538387.8,787171895401.1155
75903,8,42175538387.8,272193160099.06476
75904,8,42175538387.8,11609315845217.21
75905,8,42175538387.8,2430227876.933268
75906,8,42175538387.8,6620089424.686901
75907,8,42175538387.8,462090837553.16473
75908,8,42175538387.8,5011840957752.196
75909,8,42175538387.8,656799209.9665884
75910,8,42175538387.8,37907078978.060684
75911,8,42175538387.8,279040700792.3488
75912,8,42175538387.8,457673361860.83136
75913,8,42175538387.8,2054678078.6330945
75914,8,42175538387.8,2200399138.843039
75915,8,42175538387.8,473334395.05774724
75916,8,42175538387.8,31415770900.233494
75917,8,42175538387.8,1060119857.3235232
75918,8,42175538387.8,71359115942.79805
75919,8,42175538387.8,430116630.20155495
75920,8,42175538387.8,2095544683.894179
75921,8,42175538387.8,3878219499.2659435
75922,8,42175538387.8,249175572823.2679
75923,8,42175538387.8,105559205825.89824
75924,8,42175538387.8,5122244076437.67
75925,8,42175538387.8,3155958529.110379
75926,8,42175538387.8,5255909986438.931
75927,8,42175538387.8,2890988140.9011803
75928,8,42175538387.8,151650383002.49905
75929,8,42175538387.8,198261917240.47665
75930,8,42175538387.8,308410239123.8606
75931,8,42175538387.8,258779871514.92996
75932,8,42175538387.8,24265757255.532234
75933,8,42175538387.8,5467451441.260807
75934,8,42175538387.8,72487920126.5361
75935,8,42175538387.8,902115084.0776304
75936,8,42175538387.8,752621565.8027886
75937,8,42175538387.8,8445191286.1668415
75938,8,42175538387.8,231465005913.92307
75939,8,42175538387.8,623043081.7318381
75940,8,42175538387.8,15216499229.377922
75941,8,42175538387.8,11281946811.361532
75942,8,42175538387.8,3413769489.6721516
75943,8,42175538387.8,862286063.6181029
75944,8,42175538387.8,5361186383.326727
75945,8,42175538387.8,54532683551.394775
76000,8,135708405434.0,187221977943.3021
76000,414,58920615890.0,81286300677.43483
76001,8,135708405434.0,146034643826.27847
76001,414,58920615890.0,63403966231.89103
76002,8,135708405434.0,113219303414.30356
76002,414,58920615890.0,49156506308.313194
76003,8,135708405434.0,159715808732.29532
76003,414,58920615890.0,69343927428.67339
76004,8,135708405434.0,9857179195747.54
76004,414,58920615890.0,4279698573527.1943
76005,8,135708405434.0,146522747617.40076
76005,414,58920615890.0,63615886605.57161
76006,8,135708405434.0,7224275642.992611
76006,414,58920615890.0,3136568946.359509
76007,8,135708405434.0,25066211541.424732
76007,414,58920615890.0,10883015074.317194
76008,8,135708405434.0,4445008272.684016
76008,414,58920615890.0,1929892435.3662102
76009,8,135708405434.0,1706014658021.75
76009,414,58920615890.0,740701609797.4531
76010,8,135708405434.0,6812966742.678578
76010,414,58920615890.0,2957990665.5961437
76011,8,135708405434.0,812627014864.0388
76011,414,58920615890.0,352818854893.4605
76012,8,135708405434.0,108852161352.21222
76012,414,58920615890.0,47260421101.544716
76013,8,135708405434.0,4303532023275.758
76013,414,58920615890.0,1868467590513.8706
76014,8,135708405434.0,2421113474113.7793
76014,414,58920615890.0,1051176576558.7682
76015,8,135708405434.0,2854011683.4431868
76015,414,58920615890.0,1239128303.1286573
76016,8,135708405434.0,129259432494.75726
76016,414,58920615890.0,56120660675.561035
76017,8,135708405434.0,223337694977.16202
76017,414,58920615890.0,96966687490.16544
76018,8,135708405434.0,129619577726.07129
76018,414,58920615890.0,56277025189.395
76019,8,135708405434.0,9445451701011.31
76019,414,58920615890.0,4100938551322.7954
76020,8,135708405434.0,33660759216.481003
76020,414,58920615890.0,14614516013.34018
76021,8,135708405434.0,8108731037.334615
76021,414,58920615890.0,3520573580.377613
76022,8,135708405434.0,518874035037.8705
